customer_id,tenure_months,monthly_charges,contract_type,login_count_last_month,support_tickets,days_since_last_login,payment_method,internet_service,online_security,tech_support,streaming_tv,paperless_billing,senior_citizen,total_charges,churned
CUST_01014,36,105.38141361415822,Two Year,5,10,82,Bank Transfer,DSL,No,Yes,No,Yes,0,3887.3399754012853,Yes
CUST_01015,29,126.87341087802932,Two Year,51,10,68,Bank Transfer,No,No,Yes,No internet service,Yes,1,3702.3860852736316,Yes
CUST_01016,60,69.45460097598311,Month-to-Month,46,9,73,Electronic Check,DSL,No,Yes,No,Yes,0,3993.626741652828,Yes
CUST_01017,2,120.82954062029258,Month-to-Month,14,4,8,Bank Transfer,DSL,No,Yes,No internet service,No,0,234.06084213030832,Yes
CUST_01018,1,145.38196500710552,Two Year,56,0,76,Credit Card,DSL,No,Yes,No,Yes,0,141.30150299433575,Yes
CUST_01019,47,46.48963968659958,Month-to-Month,19,1,82,Credit Card,Fiber Optic,No,No,Yes,No,0,2132.1060883346845,Yes
CUST_01020,69,88.03285205531637,One Year,8,14,20,Bank Transfer,No,No,Yes,No,No,0,6113.994556996542,Yes
CUST_01021,20,57.32793455099482,Two Year,31,3,23,Cash,DSL,No,Yes,No,No,0,1147.013390952444,Yes
CUST_01022,11,123.07107447439911,Month-to-Month,3,4,3,Credit Card,DSL,No,No,Yes,No,0,1313.5961648903883,Yes
CUST_01023,2,95.08713756455047,One Year,49,8,23,Electronic Check,DSL,Yes,No internet service,Yes,Yes,0,181.9502807112104,Yes
CUST_01024,67,102.49571428153949,Month-to-Month,17,10,58,Electronic Check,DSL,No,Yes,No,Yes,0,6641.578357884906,Yes
CUST_01025,12,123.72884075006623,Month-to-Month,4,14,2,Credit Card,DSL,Yes,Yes,Yes,Yes,0,1556.664414950349,Yes
CUST_01026,20,71.47616144611914,Two Year,19,0,67,Credit Card,Fiber Optic,Yes,No,Yes,Yes,0,1425.0269423330276,Yes
CUST_01027,5,138.96170889291562,Month-to-Month,22,2,39,Credit Card,DSL,Yes,No internet service,No,No,0,720.3320240083461,Yes
CUST_01028,37,89.29375274199819,Two Year,10,4,47,Electronic Check,Fiber Optic,Yes,No,Yes,No,0,3419.092092603425,Yes
CUST_01029,38,40.534126968595245,One Year,36,2,53,Credit Card,DSL,Yes,No,No internet service,Yes,0,1542.0711785849435,Yes
CUST_01030,9,110.46688536194432,Month-to-Month,21,3,34,Bank Transfer,No,No internet service,Yes,Yes,Yes,0,1014.7509009141095,Yes
CUST_01031,53,123.12397555697308,Month-to-Month,57,14,55,Bank Transfer,No,Yes,No,No,Yes,0,6325.073856532239,Yes
CUST_01032,44,61.179018018778464,Month-to-Month,3,13,88,Electronic Check,Fiber Optic,No,Yes,No,No,0,2742.59086461002,Yes
CUST_01033,24,131.4333034098379,Month-to-Month,28,2,39,Credit Card,Fiber Optic,Yes,No,No,No,0,3082.6002898654388,Yes
CUST_01034,30,137.79862311954963,Month-to-Month,43,3,76,Bank Transfer,Fiber Optic,No internet service,No,Yes,No,0,4271.231792755227,Yes
CUST_01035,59,55.99758335911516,Month-to-Month,33,13,67,Bank Transfer,Fiber Optic,No,No internet service,No internet service,No,1,3166.3258071037258,Yes
CUST_01036,14,147.85779145297886,Month-to-Month,12,14,45,Bank Transfer,Fiber Optic,No,Yes,No,Yes,0,2126.549033648205,Yes
CUST_01037,9,38.29249864633859,One Year,41,12,77,Electronic Check,Fiber Optic,No,Yes,No internet service,Yes,0,330.84501389974326,Yes
CUST_01038,40,46.26203689232369,One Year,8,12,12,Credit Card,No,No,No,Yes,Yes,0,1921.019837853593,Yes
CUST_01039,66,43.9492291009434,One Year,41,14,26,Electronic Check,No,No,No,Yes,Yes,0,2843.8557214321295,Yes
CUST_01040,25,136.21866230102316,Month-to-Month,30,14,5,Electronic Check,DSL,Yes,No,No,No,0,3458.0447015890154,Yes
CUST_01041,22,105.05803180224504,Month-to-Month,6,0,16,Bank Transfer,Fiber Optic,No internet service,Yes,Yes,Yes,0,2308.3881304270253,Yes
CUST_01042,4,39.77355681889547,One Year,3,11,35,Electronic Check,DSL,No,Yes,No,No,0,156.9671874962155,Yes
CUST_01043,26,77.24204438788536,Month-to-Month,18,7,80,Bank Transfer,DSL,No,No,Yes,Yes,0,2037.5021378750187,Yes
CUST_01044,58,99.98874325907427,Month-to-Month,41,3,1,Credit Card,Fiber Optic,No,Yes,No,Yes,0,6058.881219374573,Yes
CUST_01045,29,30.85033104861983,Two Year,29,6,76,Electronic Check,DSL,No,No internet service,No internet service,Yes,0,853.6188579589962,Yes
CUST_01046,37,134.71412789295402,One Year,30,1,51,Bank Transfer,No,No internet service,No,No,Yes,1,5193.196701663632,Yes
CUST_01047,70,124.46845960739957,One Year,34,1,65,Electronic Check,DSL,No,No,No internet service,No,0,8807.832751521208,Yes
CUST_01048,18,85.67688056496297,Month-to-Month,56,5,51,Credit Card,Fiber Optic,No,No,No,Yes,0,1589.5773653265449,Yes
CUST_01049,42,145.72645998369217,One Year,20,13,42,Cash,Fiber Optic,Yes,No,No,No,1,6049.436853118921,Yes
CUST_01050,41,74.30892730576296,One Year,30,1,89,Bank Transfer,Fiber Optic,No internet service,Yes,No internet service,No,0,3038.0875143589346,Yes
CUST_01051,38,147.9343414747447,One Year,18,14,21,Credit Card,Fiber Optic,No,No internet service,No internet service,Yes,0,5828.854609706944,Yes
CUST_01052,34,106.82959984447152,One Year,30,14,54,Bank Transfer,No,Yes,Yes,No,No,0,3601.277419854084,Yes
CUST_01053,17,102.50726552301239,Two Year,52,5,66,Electronic Check,Fiber Optic,Yes,No,Yes,Yes,0,1748.6633714910342,Yes
CUST_01054,37,41.57413638845205,One Year,31,10,59,Electronic Check,Fiber Optic,No,Yes,No,No,0,1464.43736405474,Yes
CUST_01055,25,134.65060857960373,Month-to-Month,1,14,57,Bank Transfer,DSL,No internet service,No,Yes,No,0,3251.340248779598,Yes
CUST_01056,27,75.57365942967996,One Year,58,1,11,Electronic Check,Fiber Optic,Yes,Yes,No,No,0,2069.3997779299234,Yes
CUST_01057,57,41.09034275172232,One Year,51,3,87,Credit Card,No,No,Yes,No,Yes,0,2392.968771681523,Yes
CUST_01058,31,21.638977596848676,One Year,9,6,68,Bank Transfer,Fiber Optic,Yes,No internet service,No internet service,Yes,0,676.3492449460404,Yes
CUST_01059,6,92.76823887298974,Month-to-Month,1,7,83,Electronic Check,No,No,Yes,No internet service,Yes,0,536.7557333829092,Yes
CUST_01060,40,88.56195087594793,Month-to-Month,1,14,38,Electronic Check,Fiber Optic,No,No,No,Yes,0,3523.138028028384,Yes
CUST_01061,12,113.5159709079906,Two Year,59,2,12,Electronic Check,DSL,No internet service,No internet service,Yes,No,0,1342.4527809527692,No
CUST_01062,53,135.73354689231428,One Year,23,13,40,Electronic Check,DSL,No,Yes,No internet service,No,0,7190.7568091294825,Yes
CUST_01063,71,30.322856003593838,Two Year,16,14,56,Credit Card,DSL,No internet service,No,Yes,Yes,0,2232.6517575751723,Yes
CUST_01064,10,115.0945437442471,One Year,31,12,52,Electronic Check,Fiber Optic,No,Yes,No,Yes,0,1182.6955838615202,Yes
CUST_01065,45,44.36355273268569,One Year,15,8,11,Credit Card,No,Yes,Yes,Yes,Yes,1,1913.3092063547278,Yes
CUST_01066,17,131.56301691043132,One Year,15,1,12,Credit Card,DSL,No,No,Yes,Yes,0,2323.866721975423,Yes
CUST_01067,26,126.4782568020153,Two Year,45,7,73,Credit Card,Fiber Optic,No,No internet service,No internet service,Yes,0,3279.1504889338726,Yes
CUST_01068,62,90.30318814812077,One Year,38,7,56,Bank Transfer,Fiber Optic,No internet service,Yes,Yes,Yes,1,5735.331145924924,Yes
CUST_01069,46,112.3315638210305,One Year,52,12,39,Credit Card,Fiber Optic,No internet service,No,No,No,0,4981.251137862443,Yes
CUST_01070,64,60.86551471388729,Month-to-Month,30,13,79,Credit Card,DSL,Yes,No,Yes,Yes,1,3961.894905233556,Yes
CUST_01071,2,81.2518268612659,Month-to-Month,42,3,44,Credit Card,DSL,Yes,No internet service,No internet service,Yes,0,158.21885516952844,Yes
CUST_01072,54,126.81279670236131,One Year,23,0,34,Credit Card,DSL,Yes,Yes,No internet service,No,0,6805.694931802727,Yes
CUST_01073,65,79.70447563251781,Month-to-Month,0,12,2,Bank Transfer,DSL,No internet service,No,Yes,Yes,0,4930.487670722072,Yes
CUST_01074,51,66.51377449230743,Month-to-Month,10,0,4,Bank Transfer,DSL,No internet service,No,Yes,No,0,3274.021772640202,Yes
CUST_01075,53,84.24761814253898,Month-to-Month,54,1,89,Credit Card,DSL,No,No,No,No,0,4282.982653259031,Yes
CUST_01076,36,127.67240281683839,Month-to-Month,20,13,10,Electronic Check,Fiber Optic,No,No internet service,Yes,No,1,4476.58754896918,Yes
CUST_01077,26,63.577046158213456,Month-to-Month,3,14,70,Electronic Check,DSL,No,No internet service,No,Yes,0,1586.8860623958171,Yes
CUST_01078,29,42.589007107646694,Month-to-Month,6,11,55,Electronic Check,No,No,Yes,Yes,Yes,0,1258.7836528361688,Yes
CUST_01079,21,112.5618226430015,Two Year,25,13,9,Credit Card,DSL,Yes,No,Yes,No,0,2252.472808804173,Yes
CUST_01080,11,127.37716765205063,One Year,46,8,33,Electronic Check,DSL,No,No,No,No,0,1417.6460408088585,Yes
CUST_01081,40,33.082872208059335,Month-to-Month,49,12,66,Credit Card,Fiber Optic,Yes,Yes,Yes,Yes,0,1275.7692206497577,Yes
CUST_01082,11,51.183634658272815,Month-to-Month,11,1,71,Credit Card,DSL,Yes,No,No internet service,Yes,0,588.0834607679526,Yes
CUST_01083,36,38.456358668929205,One Year,30,1,30,Credit Card,No,No internet service,No,Yes,Yes,0,1444.3877077278914,Yes
CUST_01084,59,65.23238350568167,Month-to-Month,16,5,74,Electronic Check,DSL,No,No,Yes,Yes,0,3743.0647141991317,Yes
CUST_01085,39,78.54562725770364,Two Year,32,6,70,Credit Card,No,No,No internet service,No internet service,Yes,0,3098.3299043486595,Yes
CUST_01086,54,117.34742380522984,One Year,10,12,65,Credit Card,No,No,Yes,No,Yes,1,6037.669142510142,Yes
CUST_01087,55,104.64918603461764,One Year,27,6,69,Credit Card,Fiber Optic,No,No internet service,No,Yes,0,6004.2299895355545,Yes
CUST_01088,24,100.72071377219605,Month-to-Month,31,14,40,Electronic Check,Fiber Optic,No,No,Yes,No,0,2422.853845945754,Yes
CUST_01089,22,65.80874305925508,One Year,0,12,62,Electronic Check,Fiber Optic,No,No,No,Yes,0,1381.6605447233317,Yes
CUST_01090,69,129.3881819010188,Month-to-Month,46,8,31,Credit Card,Fiber Optic,No,No internet service,No,No,0,8787.171938247182,Yes
CUST_01091,56,81.2673317617614,Two Year,27,5,19,Bank Transfer,Fiber Optic,No,No,Yes,No,0,4358.396013717329,Yes
CUST_01092,33,147.28364194197007,One Year,52,13,56,Bank Transfer,DSL,Yes,No,No internet service,Yes,1,4808.32732564955,Yes
CUST_01093,36,102.43847797844579,Month-to-Month,41,7,49,Electronic Check,DSL,No,No,No,No,0,3750.450392318071,Yes
CUST_01094,20,36.41441640338536,Month-to-Month,6,10,79,Credit Card,Fiber Optic,No,No,Yes,No,0,726.0954452146607,Yes
CUST_01095,62,107.90308306980641,Month-to-Month,1,5,24,Electronic Check,Fiber Optic,No,No internet service,No,Yes,0,6612.201388117374,Yes
CUST_01096,26,62.263522006120866,One Year,41,1,11,Credit Card,No,No,No internet service,No,Yes,0,1557.1987506018872,Yes
CUST_01097,66,109.22253556919267,Month-to-Month,23,0,70,Electronic Check,DSL,No,Yes,Yes,Yes,0,7024.8218801500725,Yes
CUST_01098,40,29.053349261112746,One Year,3,4,38,Credit Card,No,Yes,Yes,No,No,1,1115.665263581558,Yes
CUST_01099,17,42.73458683287472,Month-to-Month,43,13,16,Bank Transfer,DSL,No,No,Yes,No,0,748.8273892821369,Yes
CUST_01100,1,131.24584365775223,One Year,18,8,44,Bank Transfer,Fiber Optic,No internet service,Yes,No,Yes,0,126.45851800686303,Yes
CUST_01101,61,49.533342413056936,Two Year,25,7,10,Bank Transfer,DSL,Yes,No,No,No,0,3050.351273092823,Yes
CUST_01102,43,128.8153462815822,One Year,10,13,69,Credit Card,Fiber Optic,No,Yes,No,Yes,0,5451.9528633655345,Yes
CUST_01103,42,56.305891499073354,One Year,39,12,22,Electronic Check,DSL,No,No,No internet service,Yes,0,2300.0455113246553,Yes
CUST_01104,25,103.57464830763199,Month-to-Month,49,3,69,Credit Card,Fiber Optic,Yes,Yes,Yes,No,0,2625.479694116822,Yes
CUST_01105,39,110.23957455627803,Month-to-Month,42,4,37,Electronic Check,No,No,Yes,No,Yes,0,4280.8572239222085,Yes
CUST_01106,35,86.64511790885688,One Year,10,12,1,Electronic Check,Fiber Optic,No,No,No,No,1,3002.2974496469697,Yes
CUST_01107,3,59.69038797057507,Month-to-Month,44,4,85,Bank Transfer,Fiber Optic,No,No,No,No,0,180.73387557048392,Yes
CUST_01108,44,47.643768928242494,Month-to-Month,2,5,83,Electronic Check,No,No internet service,No internet service,No,No,0,2094.4952432448304,Yes
CUST_01109,51,24.314616093115408,Month-to-Month,11,2,88,Electronic Check,Fiber Optic,Yes,No internet service,Yes,Yes,0,1215.6765700198378,Yes
CUST_01110,12,59.51303216129409,Month-to-Month,2,4,78,Bank Transfer,Fiber Optic,Yes,No,Yes,No,0,718.3742855174421,Yes
CUST_01111,19,104.91116276906679,Month-to-Month,41,1,71,Electronic Check,DSL,No internet service,Yes,Yes,No,1,2027.0984488441757,Yes
CUST_01112,44,141.97962639830274,Two Year,26,9,36,Credit Card,No,No,No internet service,No internet service,Yes,0,5951.423876056684,Yes
CUST_01113,59,133.25658269419677,Month-to-Month,48,0,48,Bank Transfer,Fiber Optic,No,No internet service,Yes,Yes,0,7835.306259961366,Yes
CUST_01114,49,119.58842094958933,One Year,53,10,51,Electronic Check,DSL,No,No internet service,No internet service,Yes,0,5600.64243450419,Yes
CUST_01115,61,122.49815462292882,Month-to-Month,1,0,32,Bank Transfer,DSL,No,Yes,No,No,0,7238.057407732631,Yes
CUST_01116,17,106.44803745187939,One Year,48,9,21,Credit Card,No,No,No internet service,Yes,No,0,1820.566397867156,Yes
CUST_01117,57,53.837291483580394,Month-to-Month,15,6,4,Bank Transfer,DSL,Yes,Yes,No,Yes,0,3181.0989449685753,Yes
CUST_01118,55,137.9353539917579,Two Year,1,1,17,Electronic Check,No,Yes,No,No internet service,No,0,7876.857872325739,Yes
CUST_01119,47,107.19520054775843,Two Year,59,3,37,Cash,DSL,Yes,No internet service,No internet service,Yes,1,4821.504716768862,Yes
CUST_01120,12,92.85728202745719,Month-to-Month,53,4,36,Bank Transfer,No,No internet service,Yes,Yes,No,0,1105.2733661487719,Yes
CUST_01121,62,34.42863099775254,Two Year,29,6,63,Electronic Check,Fiber Optic,Yes,No internet service,Yes,Yes,1,2152.2934792181236,Yes
CUST_01122,8,78.11722069483531,Two Year,19,1,9,Cash,Fiber Optic,No,Yes,Yes,Yes,0,602.8818310338104,Yes
CUST_01123,21,79.84657525625042,Two Year,37,13,78,Credit Card,No,No internet service,No internet service,Yes,Yes,0,1721.285172667723,Yes
CUST_01124,70,132.3932692379471,Two Year,27,5,41,Credit Card,Fiber Optic,No,Yes,No,Yes,0,9493.874576950064,No
CUST_01125,25,91.0642686244125,Month-to-Month,24,0,47,Electronic Check,Fiber Optic,No,No internet service,No internet service,No,0,2368.4316016589087,Yes
CUST_01126,12,69.45207136615326,One Year,31,6,43,Electronic Check,DSL,No,Yes,Yes,Yes,1,792.4608589143471,Yes
CUST_01127,15,146.9840427063857,Month-to-Month,9,8,81,Electronic Check,DSL,No,No,No,Yes,0,2142.2962978244173,Yes
CUST_01128,59,34.39367713242104,Month-to-Month,59,4,86,Bank Transfer,DSL,No,No,No,Yes,0,2095.620560662292,Yes
CUST_01129,26,74.93129568055281,Two Year,41,4,15,Credit Card,Fiber Optic,No,No,Yes,Yes,0,1981.4463266812368,Yes
CUST_01130,26,25.463207772282686,Month-to-Month,39,3,53,Bank Transfer,DSL,No internet service,Yes,Yes,No,0,688.1537221281624,Yes
CUST_01131,47,116.18753569970094,One Year,32,2,34,Credit Card,DSL,No internet service,No,No,No,1,5218.998215806197,Yes
CUST_01132,32,139.34995178588957,Two Year,12,8,27,Credit Card,Fiber Optic,No internet service,Yes,No internet service,Yes,0,4502.436613780643,Yes
CUST_01133,10,56.404852841563624,Two Year,55,4,1,Electronic Check,Fiber Optic,No internet service,No,No,Yes,0,567.9430903117279,No
CUST_01134,16,131.58441798388571,Two Year,40,7,12,Credit Card,Fiber Optic,No,Yes,Yes,Yes,0,2007.5938690570076,No
CUST_01135,71,57.98836996004671,Month-to-Month,53,8,40,Electronic Check,DSL,No,No internet service,Yes,No,0,4122.7415418735845,Yes
CUST_01136,17,138.400121013709,Month-to-Month,41,4,79,Bank Transfer,DSL,No internet service,Yes,Yes,No,0,2378.5700186089325,Yes
CUST_01137,23,118.01504746758191,Month-to-Month,46,9,58,Bank Transfer,No,No,Yes,No,No,0,2630.552375144143,Yes
CUST_01138,26,124.63788098938703,Month-to-Month,36,8,68,Credit Card,DSL,No internet service,Yes,No,No,0,3167.1304325740225,Yes
CUST_01139,7,22.340852228059084,Month-to-Month,53,1,52,Credit Card,No,No,No,Yes,No,0,158.58080112338018,Yes
CUST_01140,14,145.16534641962338,Month-to-Month,15,8,44,Credit Card,No,No,Yes,No internet service,No,0,2025.8726043827712,Yes
CUST_01141,7,114.46722896914203,One Year,44,10,19,Cash,No,No,No,No,Yes,0,829.9571847044618,Yes
CUST_01142,9,59.61764240019733,One Year,21,3,23,Electronic Check,DSL,No internet service,No internet service,No,Yes,0,528.1016368429426,Yes
CUST_01143,48,127.8213064316501,Month-to-Month,56,5,60,Bank Transfer,No,Yes,No,No internet service,Yes,0,5992.258545640672,Yes
CUST_01144,59,56.59775579394089,One Year,19,5,57,Credit Card,No,No,No,Yes,Yes,1,3501.1773039406903,Yes
CUST_01145,39,133.45799914359662,Month-to-Month,49,5,26,Cash,Fiber Optic,No,Yes,No internet service,No,0,5418.8524599061675,Yes
CUST_01146,18,34.63545075355181,Month-to-Month,42,1,25,Credit Card,DSL,Yes,No,Yes,Yes,1,594.0737261106564,Yes
CUST_01147,59,111.47917706990344,One Year,26,6,6,Credit Card,DSL,No,Yes,Yes,Yes,0,6755.3370062618405,Yes
CUST_01148,17,90.29080196383835,One Year,40,12,41,Bank Transfer,DSL,No,No,No internet service,Yes,0,1475.1322175783887,Yes
CUST_01149,14,32.549481125407304,One Year,15,5,46,Cash,Fiber Optic,No,Yes,No internet service,Yes,0,434.16057933037456,Yes
CUST_01150,31,51.44619767364907,Month-to-Month,33,10,52,Credit Card,Fiber Optic,No,No,No,Yes,0,1558.740361701033,Yes
CUST_01151,24,21.612524716050924,Two Year,31,13,58,Credit Card,Fiber Optic,No,No,No,No,0,506.73655025006,Yes
CUST_01152,60,80.93983551038576,One Year,25,0,37,Cash,Fiber Optic,No,No internet service,No,No,1,5011.463779221605,Yes
CUST_01153,45,59.16448389880005,One Year,24,1,68,Credit Card,Fiber Optic,No,Yes,No internet service,No,0,2718.4898604086547,Yes
CUST_01154,3,97.78647295870864,One Year,1,6,86,Credit Card,Fiber Optic,Yes,No,Yes,Yes,0,307.48788504886426,Yes
CUST_01155,37,58.64091500212023,Two Year,11,0,52,Bank Transfer,No,No internet service,Yes,No internet service,Yes,0,2215.6061021118862,Yes
CUST_01156,43,58.98948449590801,One Year,39,14,14,Electronic Check,DSL,No,No,No,Yes,0,2515.81296339658,Yes
CUST_01157,40,116.61511583510844,One Year,8,0,25,Bank Transfer,Fiber Optic,No,No internet service,No,No,0,4757.396522300072,Yes
CUST_01158,55,26.25856867718595,Two Year,11,0,47,Cash,DSL,No,No,No,Yes,1,1516.3542184395928,Yes
CUST_01159,39,137.37634937495835,One Year,25,7,18,Electronic Check,Fiber Optic,No,No,No,Yes,0,5470.26487186454,Yes
CUST_01160,15,130.7943036708536,Month-to-Month,8,3,8,Credit Card,Fiber Optic,No,No internet service,No internet service,No,0,2013.2542011714397,Yes
CUST_01161,4,106.81460881943285,One Year,9,3,63,Cash,No,No,No,No,Yes,0,445.98795032480035,Yes
CUST_01162,25,97.11880411395995,Month-to-Month,31,12,53,Bank Transfer,DSL,No,No,No internet service,Yes,1,2334.1657841681335,Yes
CUST_01163,13,135.99932475815478,Month-to-Month,56,1,50,Credit Card,No,No,No,Yes,Yes,1,1804.1969051749686,Yes
CUST_01164,33,44.092923338732874,One Year,33,10,38,Bank Transfer,DSL,No,No,No,Yes,0,1506.111068875902,Yes
CUST_01165,16,30.26599108480772,Two Year,47,10,3,Credit Card,Fiber Optic,Yes,Yes,No internet service,Yes,1,506.25940721838424,Yes
CUST_01166,42,51.13632208823995,Two Year,19,10,2,Credit Card,DSL,No,No internet service,No,Yes,0,2085.649664228358,No
CUST_01167,66,123.29517623102474,Month-to-Month,38,0,63,Credit Card,No,Yes,No,No,No,1,8140.67885406614,Yes
CUST_01168,55,24.50713467444283,One Year,59,11,28,Bank Transfer,Fiber Optic,Yes,Yes,No,No,0,1372.2292579147636,No
CUST_01169,42,95.76488856085365,Month-to-Month,1,9,10,Electronic Check,Fiber Optic,No internet service,No,No internet service,Yes,0,3920.5536756380934,Yes
CUST_01170,34,149.4068771048703,Two Year,0,8,57,Bank Transfer,No,No,No,No internet service,No,0,5130.872366454417,Yes
CUST_01171,30,131.24049219888013,Two Year,50,6,74,Cash,DSL,No,Yes,Yes,Yes,0,3841.768326253161,Yes
CUST_01172,13,87.78793957566663,One Year,59,3,26,Credit Card,DSL,No,No,No internet service,Yes,0,1122.2366099598512,Yes
CUST_01173,13,28.273318207263504,Two Year,35,11,20,Credit Card,No,No internet service,No internet service,No,Yes,0,365.4036380408846,Yes
CUST_01174,18,128.07855687014228,One Year,23,5,38,Credit Card,DSL,No,No internet service,Yes,No,0,2312.143549962804,Yes
CUST_01175,32,97.86720606303737,One Year,53,13,45,Credit Card,DSL,No,No internet service,No internet service,Yes,1,3115.893247855648,Yes
CUST_01176,39,34.94128961774369,Month-to-Month,26,1,65,Credit Card,Fiber Optic,No,No internet service,No,No,0,1361.7830415682301,Yes
CUST_01177,46,32.20144702703631,Month-to-Month,1,6,35,Electronic Check,Fiber Optic,No internet service,Yes,No internet service,No,0,1451.4321891665227,Yes
CUST_01178,29,138.251486526757,One Year,30,1,74,Cash,DSL,No internet service,No,Yes,Yes,0,3872.5622194201887,Yes
CUST_01179,62,106.9960341819502,One Year,56,9,81,Cash,DSL,No internet service,No internet service,Yes,No,1,6333.477224030844,Yes
CUST_01180,62,127.80728391117822,Month-to-Month,13,7,64,Credit Card,DSL,Yes,No,No,No,1,7683.143573369861,Yes
CUST_01181,57,134.26725703669476,Two Year,1,7,62,Electronic Check,Fiber Optic,Yes,No,Yes,Yes,0,7715.947034558107,Yes
CUST_01182,16,94.33040576628188,Month-to-Month,28,0,34,Credit Card,No,Yes,No,No,Yes,0,1552.4695103201436,Yes
CUST_01183,56,87.26802572815537,One Year,14,12,30,Credit Card,No,Yes,No,Yes,No,0,4725.370429391085,Yes
CUST_01184,10,75.95556334172872,One Year,11,7,27,Electronic Check,Fiber Optic,No internet service,No internet service,No,No,0,729.8232350998072,Yes
CUST_01185,30,61.203056412845505,One Year,36,1,0,Electronic Check,DSL,Yes,No,Yes,Yes,0,1881.8636883849883,Yes
CUST_01186,25,76.49747491163254,One Year,27,5,24,Credit Card,No,Yes,No,Yes,Yes,1,1875.1746334871525,Yes
CUST_01187,5,120.60435524492033,Month-to-Month,19,12,42,Bank Transfer,Fiber Optic,Yes,No internet service,No,Yes,0,630.2481756053305,Yes
CUST_01188,65,98.2500460319671,Month-to-Month,38,0,83,Credit Card,DSL,Yes,No,Yes,Yes,0,6523.121870184517,Yes
CUST_01189,49,136.02802769413,One Year,23,4,66,Electronic Check,No,Yes,Yes,No,Yes,0,6549.899794315389,Yes
CUST_01190,3,77.6394018692944,One Year,20,10,62,Bank Transfer,No,No,No,No internet service,No,0,228.0162730537776,Yes
CUST_01191,45,98.92164523343803,Month-to-Month,9,6,50,Cash,Fiber Optic,No,No internet service,No,No,0,4462.023310621721,Yes
CUST_01192,14,102.06998190195853,One Year,45,12,1,Credit Card,Fiber Optic,Yes,No,No internet service,Yes,0,1368.840372098359,Yes
CUST_01193,30,96.92063109982232,Month-to-Month,13,9,81,Bank Transfer,DSL,No,No,Yes,No,0,2796.4538319585618,Yes
CUST_01194,68,111.34239050111712,One Year,36,0,63,Bank Transfer,DSL,No,No,Yes,No,0,7325.865397252771,Yes
CUST_01195,18,50.86635088872482,Two Year,17,14,73,Bank Transfer,Fiber Optic,Yes,Yes,No internet service,Yes,0,940.7478520470406,Yes
CUST_01196,62,86.60729108095279,Month-to-Month,23,1,68,Credit Card,DSL,No,No internet service,No,Yes,0,5377.092966775645,Yes
CUST_01197,37,33.549224365085195,Month-to-Month,13,6,8,Electronic Check,Fiber Optic,No,No internet service,No,Yes,1,1180.5669558923014,Yes
CUST_01198,25,69.98647259382562,One Year,33,5,1,Electronic Check,No,No,Yes,No,No,0,1780.0213390818967,Yes
CUST_01199,48,83.39671892076437,One Year,57,2,33,Cash,No,No,Yes,No,Yes,0,3972.495362335197,Yes
